county_FIPS,state,county,per_capita_personal_income_2019,per_capita_personal_income_2020,per_capita_personal_income_2021,associate_degree_numbers_2016_2020,bachelor_degree_numbers_2016_2020,associate_degree_percentage_2016_2020,bachelor_degree_percentage_2015_2019,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,AGE513_TOT,AGE1417_TOT,AGE18PLUS_TOT,AGE65PLUS_TOT,MEDIAN_AGE_TOT
21149,KY,"McLean, KY",39711,41707,50679,2148,934,33.48,14.56,9150.0,4558.0,4592.0,505.0,1100.0,550.0,6995.0,1789.0,42.6
18049,IN,"Fulton, IN",42021,45545,49205,4495,2010,32.51,14.54,20477.0,10303.0,10174.0,1287.0,2468.0,1143.0,15579.0,4024.0,41.4
39029,OH,"Columbiana, OH",39393,42931,45580,22138,10743,29.95,14.54,101885.0,51830.0,50055.0,5212.0,10617.0,4991.0,81065.0,21358.0,44.5
40097,OK,"Mayes, OK",38676,41812,44615,9019,4096,32.02,14.54,39043.0,19650.0,19393.0,2275.0,4783.0,2080.0,29905.0,7237.0,40.6
05065,AR,"Izard, AR",30885,33061,34986,3281,1504,31.72,14.54,13580.0,7124.0,6456.0,579.0,1262.0,620.0,11119.0,3493.0,48.0
06107,CA,"Tulare, CA",40061,45556,47986,84614,39847,30.86,14.53,473121.0,237165.0,235956.0,35578.0,75889.0,33167.0,328487.0,54491.0,31.7
28015,MS,"Carroll, MS",37776,41232,44908,2755,1091,36.66,14.52,10004.0,5207.0,4797.0,420.0,911.0,489.0,8184.0,2363.0,46.1
37015,NC,"Bertie, NC",39224,42000,48377,3949,2074,27.63,14.51,17929.0,9227.0,8702.0,786.0,1562.0,765.0,14816.0,4190.0,46.1
20019,KS,"Chautauqua, KS",39345,42504,45394,903,350,37.44,14.51,3378.0,1747.0,1631.0,189.0,369.0,166.0,2654.0,832.0,46.2
26117,MI,"Montcalm, MI",34438,38314,40592,15586,6452,35.06,14.51,66625.0,35920.0,30705.0,3558.0,7212.0,3424.0,52431.0,11473.0,40.9
21139,KY,"Livingston, KY",39641,44169,47052,2023,958,30.62,14.5,8889.0,4421.0,4468.0,442.0,927.0,432.0,7088.0,1988.0,46.7
48237,TX,"Jack, TX",42127,43260,45263,1756,894,28.48,14.5,8473.0,4771.0,3702.0,413.0,1008.0,442.0,6610.0,1423.0,38.4
21219,KY,"Todd, KY",39044,41776,46946,1971,1179,24.22,14.49,12242.0,6169.0,6073.0,881.0,1654.0,773.0,8934.0,1984.0,38.0
29185,MO,"St. Clair, MO",31316,34466,36671,2278,1016,32.48,14.49,9282.0,4759.0,4523.0,505.0,943.0,474.0,7360.0,2413.0,48.5
21189,KY,"Owsley, KY",33966,39487,45731,484,459,15.27,14.48,4053.0,2012.0,2041.0,256.0,443.0,219.0,3135.0,806.0,42.9
13033,GA,"Burke, GA",36082,39207,41870,4427,2103,30.47,14.47,24598.0,11748.0,12850.0,1620.0,3213.0,1504.0,18261.0,4005.0,38.5
38085,ND,"Sioux, ND",29160,35078,36445,876,339,37.39,14.47,3897.0,1963.0,1934.0,342.0,704.0,305.0,2546.0,355.0,29.1
38095,ND,"Towner, ND",58502,86111,80665,710,229,44.82,14.46,2155.0,1123.0,1032.0,108.0,254.0,105.0,1688.0,544.0,50.8
48115,TX,"Dawson, TX",40633,43888,46139,1900,1171,23.46,14.46,12457.0,6993.0,5464.0,868.0,1603.0,653.0,9333.0,1795.0,33.8
29203,MO,"Shannon, MO",34946,38917,41200,1312,848,22.37,14.46,7033.0,3547.0,3486.0,393.0,782.0,357.0,5501.0,1585.0,46.0
06021,CA,"Glenn, CA",43581,49454,50626,5877,2610,32.53,14.45,28919.0,14783.0,14136.0,1970.0,4054.0,1783.0,21112.0,4649.0,35.9
29111,MO,"Lewis, MO",35602,38514,41823,1823,934,28.2,14.45,10036.0,5007.0,5029.0,588.0,1105.0,512.0,7831.0,1829.0,38.0
01017,AL,"Chambers, AL",33682,36299,39728,7369,3433,31.0,14.44,34692.0,16641.0,18051.0,1885.0,3718.0,1630.0,27459.0,6895.0,42.6
37163,NC,"Sampson, NC",37994,40646,45841,13394,6132,31.53,14.43,59037.0,29461.0,29576.0,3789.0,7237.0,3399.0,44612.0,10513.0,40.1
40089,OK,"McCurtain, OK",35030,37605,42574,5670,3139,26.06,14.43,30812.0,15216.0,15596.0,2102.0,4150.0,1717.0,22843.0,5547.0,38.4
01129,AL,"Washington, AL",38414,41642,45956,3039,1607,27.26,14.42,15390.0,7560.0,7830.0,871.0,1612.0,846.0,12061.0,3070.0,43.5
01107,AL,"Pickens, AL",35986,38631,43039,4236,2075,29.45,14.42,19125.0,9633.0,9492.0,1007.0,1850.0,876.0,15392.0,3677.0,41.8
21027,KY,"Breckinridge, KY",35521,39121,42724,4176,2031,29.65,14.42,20432.0,10298.0,10134.0,1218.0,2269.0,1140.0,15805.0,4055.0,43.0
18115,IN,"Ohio, IN",41348,47762,51321,1400,634,31.83,14.41,5932.0,2949.0,2983.0,296.0,604.0,266.0,4766.0,1350.0,47.5
05075,AR,"Lawrence, AR",34286,39170,40161,3593,1626,31.85,14.41,16219.0,8056.0,8163.0,989.0,1800.0,872.0,12558.0,3054.0,40.3
45021,SC,"Cherokee, SC",34346,37154,40230,11962,5576,30.85,14.38,56226.0,27654.0,28572.0,3283.0,6673.0,2968.0,43302.0,9506.0,39.7
40133,OK,"Seminole, OK",35993,38386,41119,5667,2348,34.68,14.37,23555.0,11637.0,11918.0,1518.0,2885.0,1376.0,17776.0,4323.0,39.6
40035,OK,"Craig, OK",39611,41011,43958,3364,1445,33.42,14.36,14107.0,7211.0,6896.0,755.0,1645.0,782.0,10925.0,2755.0,41.8
26079,MI,"Kalkaska, MI",36560,41541,43609,4298,1844,33.46,14.36,17937.0,9166.0,8771.0,928.0,1927.0,894.0,14188.0,3746.0,44.6
12003,FL,"Baker, FL",35058,37403,40735,5569,2779,28.77,14.36,28264.0,15163.0,13101.0,1712.0,3438.0,1546.0,21568.0,3910.0,37.3
21193,KY,"Perry, KY",35367,39558,44108,5862,2647,31.78,14.35,28471.0,14178.0,14293.0,1843.0,3324.0,1482.0,21822.0,4914.0,41.2
47039,TN,"Decatur, TN",43581,45823,48912,2300,1212,27.17,14.32,11436.0,5693.0,5743.0,553.0,1207.0,608.0,9068.0,2645.0,46.2
51139,VA,"Page, VA",39449,42618,47157,4000,2500,22.91,14.32,23706.0,11738.0,11968.0,1287.0,2319.0,1186.0,18914.0,5139.0,45.6
45089,SC,"Williamsburg, SC",33664,37456,40746,5547,3151,25.2,14.32,31026.0,15111.0,15915.0,1481.0,3146.0,1565.0,24834.0,6657.0,43.4
12093,FL,"Okeechobee, FL",33555,35985,39747,7864,4222,26.67,14.32,39640.0,21278.0,18362.0,2370.0,4158.0,1902.0,31210.0,8031.0,41.9
48373,TX,"Polk, TX",43617,45815,47994,10946,5189,30.19,14.31,50118.0,26963.0,23155.0,2605.0,5254.0,2324.0,39935.0,9607.0,44.2
39015,OH,"Brown, OH",39149,42639,45795,8663,4357,28.45,14.31,43681.0,21830.0,21851.0,2519.0,5074.0,2471.0,33617.0,7973.0,42.1
29007,MO,"Audrain, MO",37613,41328,44319,5092,2506,29.07,14.31,24960.0,11733.0,13227.0,1526.0,2749.0,1451.0,19234.0,4567.0,40.3
26051,MI,"Gladwin, MI",38377,41637,44068,6451,2703,34.13,14.3,25378.0,12892.0,12486.0,1333.0,2406.0,1096.0,20543.0,6787.0,50.5
21155,KY,"Marion, KY",37396,40610,43909,3283,1864,25.19,14.3,19581.0,9796.0,9785.0,1228.0,2459.0,1076.0,14818.0,3262.0,39.9
05081,AR,"Little River, AR",34511,37360,40794,2805,1251,32.04,14.29,12022.0,5834.0,6188.0,722.0,1332.0,648.0,9320.0,2540.0,43.2
21039,KY,"Carlisle, KY",43968,46005,52638,886,471,26.86,14.28,4817.0,2409.0,2408.0,322.0,542.0,262.0,3691.0,984.0,43.0
19185,IA,"Wayne, IA",42092,45248,50859,1351,619,31.11,14.25,6492.0,3241.0,3251.0,453.0,861.0,390.0,4788.0,1401.0,41.1
48341,TX,"Moore, TX",46943,50379,56634,2988,1767,24.08,14.24,21363.0,11138.0,10225.0,1938.0,3401.0,1460.0,14564.0,2412.0,31.3
48457,TX,"Tyler, TX",36234,39764,41613,3881,2177,25.39,14.24,19817.0,10643.0,9174.0,934.0,1985.0,936.0,15962.0,4492.0,42.8
21091,KY,"Hancock, KY",39821,42781,46528,1690,839,28.67,14.23,9096.0,4665.0,4431.0,567.0,1141.0,565.0,6823.0,1642.0,40.5
37003,NC,"Alexander, NC",39301,42147,46513,7863,3826,29.24,14.23,36443.0,18749.0,17694.0,1788.0,3658.0,1830.0,29167.0,7271.0,44.0
17191,IL,"Wayne, IL",39153,43465,48754,4420,1639,38.33,14.22,16206.0,8052.0,8154.0,976.0,1865.0,843.0,12522.0,3516.0,43.0
37103,NC,"Jones, NC",42088,43579,50245,2316,1017,32.35,14.21,9170.0,4497.0,4673.0,427.0,828.0,404.0,7511.0,2181.0,48.5
39131,OH,"Pike, OH",39758,43639,46730,4956,2741,25.69,14.21,27091.0,13528.0,13563.0,1690.0,3178.0,1565.0,20658.0,4802.0,41.1
55077,WI,"Marquette, WI",43032,45977,47885,3993,1631,34.72,14.18,15580.0,7994.0,7586.0,722.0,1554.0,719.0,12585.0,3946.0,50.5
21191,KY,"Pendleton, KY",45918,46909,51933,2830,1430,28.04,14.17,14646.0,7546.0,7100.0,904.0,1689.0,815.0,11238.0,2364.0,41.5
28065,MS,"Jefferson Davis, MS",29943,32452,36241,2577,1130,32.31,14.17,11326.0,5398.0,5928.0,628.0,1148.0,490.0,9060.0,2603.0,44.9
40111,OK,"Okmulgee, OK",36446,38936,41808,9442,3624,36.9,14.16,36704.0,18267.0,18437.0,2093.0,4534.0,2061.0,28016.0,6776.0,39.3
29177,MO,"Ray, MO",42782,45644,48843,4400,2265,27.49,14.15,23161.0,11641.0,11520.0,1329.0,2686.0,1254.0,17892.0,4290.0,42.4
28039,MS,"George, MS",34072,38208,39807,5396,2241,34.07,14.15,24349.0,12325.0,12024.0,1786.0,3336.0,1368.0,17859.0,3584.0,36.5
28157,MS,"Wilkinson, MS",30188,34316,36890,1214,868,19.79,14.15,8585.0,4566.0,4019.0,450.0,952.0,431.0,6752.0,1547.0,39.5
48343,TX,"Morris, TX",41319,44101,47226,2886,1206,33.79,14.12,11971.0,5812.0,6159.0,708.0,1430.0,641.0,9192.0,2579.0,42.6
12075,FL,"Levy, FL",37460,40271,43272,9250,4247,30.7,14.1,42913.0,21149.0,21764.0,2166.0,4462.0,1867.0,34418.0,10626.0,47.4
06047,CA,"Merced, CA",38626,43980,46580,48961,22873,30.17,14.09,282447.0,143187.0,139260.0,21000.0,42871.0,19321.0,199255.0,32010.0,31.4
29123,MO,"Madison, MO",36166,39546,41068,2661,1192,31.44,14.08,12625.0,6354.0,6271.0,694.0,1540.0,689.0,9702.0,2418.0,41.9
05073,AR,"Lafayette, AR",37184,40154,47355,1090,682,22.44,14.04,6306.0,3092.0,3214.0,312.0,567.0,288.0,5139.0,1545.0,48.4
13171,GA,"Lamar, GA",35752,38669,41856,4080,1734,33.04,14.04,18502.0,8925.0,9577.0,1092.0,1942.0,901.0,14567.0,3162.0,38.3
37155,NC,"Robeson, NC",33639,36880,41780,25935,11970,30.41,14.04,116524.0,56363.0,60161.0,7640.0,15114.0,6580.0,87190.0,18191.0,37.0
54007,WV,"Braxton, WV",36234,39143,41547,2132,1452,20.62,14.04,12446.0,6342.0,6104.0,541.0,1255.0,564.0,10086.0,2919.0,46.5
13087,GA,"Decatur, GA",34174,37395,41331,5727,2489,32.3,14.04,29367.0,14206.0,15161.0,2077.0,3580.0,1661.0,22049.0,4939.0,38.5
13267,GA,"Tattnall, GA",31135,32553,35616,4260,2526,23.68,14.04,24287.0,14045.0,10242.0,1155.0,2568.0,1180.0,19384.0,3662.0,38.4
28117,MS,"Prentiss, MS",32094,34953,37701,6128,2385,36.05,14.03,25007.0,12369.0,12638.0,1469.0,2869.0,1246.0,19423.0,4371.0,38.3
48461,TX,"Upton, TX",51233,55500,61595,613,329,26.12,14.02,3310.0,1666.0,1644.0,229.0,492.0,236.0,2353.0,493.0,35.5
48419,TX,"Shelby, TX",43354,47107,54640,4842,2305,29.44,14.02,24140.0,12047.0,12093.0,1708.0,3179.0,1434.0,17819.0,4340.0,38.6
05041,AR,"Desha, AR",38458,45111,48464,1621,1082,20.99,14.01,11395.0,5345.0,6050.0,745.0,1491.0,703.0,8456.0,2159.0,39.7
28145,MS,"Union, MS",35412,38697,41155,5949,2680,31.09,14.01,27781.0,13661.0,14120.0,1810.0,3599.0,1668.0,20704.0,4590.0,38.3
18045,IN,"Fountain, IN",40485,44585,48583,3517,1619,30.4,13.99,16480.0,8264.0,8216.0,952.0,1814.0,861.0,12853.0,3264.0,42.8
29187,MO,"St. Francois, MO",35222,37971,40227,15888,6603,33.65,13.98,66919.0,35610.0,31309.0,3592.0,7187.0,3386.0,52754.0,11024.0,39.4
01049,AL,"DeKalb, AL",33015,34999,40026,15129,6753,31.32,13.98,71627.0,35872.0,35755.0,4269.0,8991.0,4301.0,54066.0,12313.0,39.7
48287,TX,"Lee, TX",54789,54663,56674,3902,1681,32.44,13.97,17482.0,8812.0,8670.0,1060.0,1831.0,919.0,13672.0,3332.0,42.4
48405,TX,"San Augustine, TX",45260,45510,50573,1616,860,26.23,13.96,7923.0,3958.0,3965.0,410.0,832.0,342.0,6339.0,2088.0,49.4
27153,MN,"Todd, MN",42688,43743,47069,6020,2375,35.36,13.95,25262.0,13097.0,12165.0,1691.0,3203.0,1297.0,19071.0,5497.0,43.1
21031,KY,"Butler, KY",35840,39306,43937,2069,1250,23.09,13.95,12369.0,6259.0,6110.0,777.0,1430.0,649.0,9513.0,2269.0,41.4
17101,IL,"Lawrence, IL",31181,35950,40385,3987,1615,34.45,13.95,15307.0,8498.0,6809.0,719.0,1546.0,679.0,12363.0,2743.0,40.6
21195,KY,"Pike, KY",35348,39062,42691,10252,5801,24.59,13.91,58668.0,29047.0,29621.0,3039.0,6251.0,2943.0,46435.0,11192.0,43.1
13181,GA,"Lincoln, GA",40638,43594,46087,1580,812,27.05,13.9,7688.0,3743.0,3945.0,391.0,736.0,310.0,6251.0,1892.0,48.1
51037,VA,"Charlotte, VA",36525,39448,43870,2669,1165,31.85,13.9,11530.0,5736.0,5794.0,637.0,1241.0,578.0,9074.0,2552.0,46.1
54001,WV,"Barbour, WV",35788,38258,40576,2581,1573,22.81,13.9,15459.0,7658.0,7801.0,758.0,1558.0,760.0,12383.0,3170.0,43.0
28139,MS,"Tippah, MS",38433,42300,44301,4257,1993,29.66,13.88,21812.0,10677.0,11135.0,1289.0,2673.0,1278.0,16572.0,3728.0,39.1
28093,MS,"Marshall, MS",36435,39947,43724,7354,3398,30.04,13.88,33753.0,16865.0,16888.0,1840.0,3591.0,1601.0,26721.0,6073.0,41.5
28057,MS,"Itawamba, MS",35790,39016,41579,5168,2185,32.84,13.88,23861.0,11837.0,12024.0,1288.0,2612.0,1200.0,18761.0,4182.0,38.8
32019,NV,"Lyon, NV",40283,44043,48247,16158,5586,40.09,13.86,59235.0,30453.0,28782.0,3154.0,6427.0,2888.0,46766.0,12685.0,42.8
39073,OH,"Hocking, OH",39909,43539,46421,6131,2773,30.64,13.86,28056.0,13960.0,14096.0,1524.0,3180.0,1465.0,21887.0,5376.0,43.2
29069,MO,"Dunklin, MO",36417,39435,43809,4921,2734,24.95,13.86,28283.0,13643.0,14640.0,1906.0,3809.0,1613.0,20955.0,5235.0,39.8
47099,TN,"Lawrence, TN",35784,37678,41310,7805,4092,26.44,13.86,44154.0,21889.0,22265.0,2873.0,5648.0,2570.0,33063.0,7813.0,39.6
54031,WV,"Hardy, WV",34343,36312,40562,1996,1395,19.83,13.86,14297.0,7299.0,6998.0,780.0,1475.0,681.0,11361.0,3173.0,46.3
29137,MO,"Monroe, MO",41106,43467,47215,1722,854,27.91,13.84,8668.0,4459.0,4209.0,486.0,986.0,445.0,6751.0,2046.0,45.8
05011,AR,"Bradley, AR",39690,42740,46734,2009,1040,26.71,13.83,10542.0,5142.0,5400.0,667.0,1367.0,599.0,7909.0,1989.0,40.4
01035,AL,"Conecuh, AL",34183,37887,41656,2152,1221,24.38,13.83,11594.0,5570.0,6024.0,591.0,1248.0,558.0,9197.0,2733.0,45.8
48313,TX,"Madison, TX",34029,36888,40859,2806,1362,28.49,13.83,13461.0,7720.0,5741.0,767.0,1490.0,680.0,10524.0,2095.0,34.4
53001,WA,"Adams, WA",40526,45040,47867,2522,1489,23.4,13.82,20610.0,10595.0,10015.0,1897.0,3888.0,1546.0,13279.0,2361.0,28.4
16067,ID,"Minidoka, ID",39944,43848,45273,4282,1801,32.86,13.82,21584.0,10884.0,10700.0,1612.0,3309.0,1377.0,15286.0,3376.0,34.6
29057,MO,"Dade, MO",35396,38902,42127,1674,756,30.61,13.82,7570.0,3894.0,3676.0,368.0,824.0,418.0,5960.0,1798.0,46.5
21201,KY,"Robertson, KY",33465,38772,41155,483,210,31.8,13.82,2195.0,1115.0,1080.0,116.0,240.0,91.0,1748.0,509.0,46.8
12079,FL,"Madison, FL",33602,36338,39165,3993,1900,29.05,13.82,17971.0,9414.0,8557.0,870.0,1712.0,721.0,14668.0,3909.0,44.3
21043,KY,"Carter, KY",31838,36134,39323,4808,2541,26.13,13.81,26630.0,13223.0,13407.0,1568.0,3016.0,1405.0,20641.0,5097.0,41.8
21081,KY,"Grant, KY",38185,41934,45039,4272,2229,26.45,13.8,24944.0,12521.0,12423.0,1777.0,3363.0,1543.0,18261.0,3481.0,37.1
39071,OH,"Highland, OH",37462,41304,44454,7904,4066,26.82,13.8,43316.0,21437.0,21879.0,2754.0,5123.0,2485.0,32954.0,8028.0,41.2
01025,AL,"Clarke, AL",37426,41862,45232,4554,2303,27.26,13.79,23091.0,10988.0,12103.0,1281.0,2436.0,1247.0,18127.0,4722.0,43.0
05061,AR,"Howard, AR",34864,35669,42224,2824,1209,32.21,13.79,12786.0,6217.0,6569.0,887.0,1699.0,758.0,9442.0,2312.0,38.7
05121,AR,"Randolph, AR",33346,36205,39491,4323,1713,34.8,13.79,18573.0,9255.0,9318.0,1260.0,2201.0,989.0,14123.0,3610.0,40.1
40135,OK,"Sequoyah, OK",35943,39081,42780,8138,3908,28.67,13.77,39277.0,19438.0,19839.0,2531.0,4665.0,2193.0,29888.0,7306.0,40.7
17127,IL,"Massac, IL",38294,42411,46618,3956,1384,39.31,13.75,14172.0,6868.0,7304.0,759.0,1543.0,779.0,11091.0,2977.0,44.7
18103,IN,"Miami, IN",34864,37084,40179,7683,3417,30.9,13.74,35961.0,19478.0,16483.0,1856.0,3877.0,1917.0,28311.0,6399.0,40.8
29039,MO,"Cedar, MO",31770,34960,36748,3192,1343,32.66,13.74,14188.0,7153.0,7035.0,930.0,1675.0,809.0,10774.0,3254.0,43.9
46121,SD,"Todd, SD",28052,31093,35663,1564,682,31.48,13.73,9322.0,4551.0,4771.0,1078.0,2052.0,774.0,5418.0,683.0,23.4
13099,GA,"Early, GA",36938,40192,43650,1939,924,28.79,13.72,10851.0,5069.0,5782.0,706.0,1366.0,648.0,8131.0,2039.0,40.5
49013,UT,"Duchesne, UT",38842,41279,42903,4362,1613,37.11,13.72,19609.0,9944.0,9665.0,1662.0,3437.0,1446.0,13064.0,2414.0,32.7
45023,SC,"Chester, SC",35924,39521,43169,6581,3087,29.23,13.71,32300.0,15661.0,16639.0,1896.0,3806.0,1691.0,24907.0,6027.0,41.8
18009,IN,"Blackford, IN",37571,40164,44325,2534,1157,30.0,13.7,12112.0,5976.0,6136.0,693.0,1383.0,610.0,9426.0,2593.0,44.1
13071,GA,"Colquitt, GA",33677,37233,40678,6738,4072,22.62,13.67,45899.0,22817.0,23082.0,2969.0,6175.0,2705.0,34050.0,7238.0,37.3
13081,GA,"Crisp, GA",37640,41308,45951,4396,2055,29.23,13.66,20130.0,9593.0,10537.0,1194.0,2441.0,1169.0,15326.0,3891.0,40.5
47177,TN,"Warren, TN",36188,38892,41296,6607,3837,23.52,13.66,40950.0,20428.0,20522.0,2437.0,4881.0,2353.0,31279.0,7250.0,40.5
48455,TX,"Trinity, TX",41668,44332,47101,3562,1465,33.18,13.65,13604.0,6632.0,6972.0,663.0,1375.0,635.0,10931.0,3672.0,49.1
28099,MS,"Neshoba, MS",37989,39519,43915,6442,2534,34.69,13.64,29097.0,13963.0,15134.0,2075.0,4027.0,1985.0,21010.0,4722.0,36.4
21055,KY,"Crittenden, KY",36023,39704,43616,1628,863,25.73,13.64,8988.0,4578.0,4410.0,478.0,1063.0,501.0,6946.0,1858.0,42.9
05021,AR,"Clay, AR",34905,39772,42999,2979,1425,28.47,13.62,14551.0,7139.0,7412.0,810.0,1536.0,783.0,11422.0,3159.0,43.7
01021,AL,"Chilton, AL",36195,38551,41748,7491,4107,24.84,13.62,45012.0,22251.0,22761.0,2783.0,5662.0,2572.0,33995.0,7503.0,39.4
13259,GA,"Stewart, GA",27980,31652,32844,1184,694,23.23,13.62,5311.0,3593.0,1718.0,148.0,313.0,111.0,4739.0,807.0,36.1
54075,WV,"Pocahontas, WV",42925,47166,50236,1530,874,23.82,13.61,7873.0,4059.0,3814.0,375.0,695.0,316.0,6487.0,2071.0,49.6
13293,GA,"Upson, GA",35635,38329,42364,5855,2500,31.88,13.61,27696.0,13189.0,14507.0,1679.0,3225.0,1399.0,21393.0,5116.0,41.4
47077,TN,"Henderson, TN",37644,40776,44357,5025,2649,25.76,13.58,27840.0,13705.0,14135.0,1597.0,3257.0,1518.0,21468.0,5224.0,41.3
12077,FL,"Liberty, FL",26830,29988,32872,1260,816,20.97,13.58,7979.0,4902.0,3077.0,349.0,682.0,343.0,6605.0,1222.0,39.9
01099,AL,"Monroe, AL",35416,39339,42872,3508,1990,23.88,13.55,19768.0,9462.0,10306.0,972.0,2112.0,1081.0,15603.0,4120.0,44.0
12107,FL,"Putnam, FL",34224,37129,40376,14152,7159,26.8,13.55,73325.0,36379.0,36946.0,4171.0,8103.0,3540.0,57511.0,17018.0,45.0
40023,OK,"Choctaw, OK",33313,36804,40395,2993,1360,29.78,13.53,14206.0,6866.0,7340.0,979.0,1682.0,791.0,10754.0,2965.0,42.0
26085,MI,"Lake, MI",33362,37938,38989,2886,1239,31.51,13.53,12101.0,6670.0,5431.0,489.0,958.0,462.0,10192.0,3159.0,50.1
47137,TN,"Pickett, TN",40574,42952,45308,1012,521,26.26,13.52,5003.0,2484.0,2519.0,210.0,411.0,235.0,4147.0,1399.0,51.5
01023,AL,"Choctaw, AL",38651,41413,44241,3062,1252,33.06,13.52,12664.0,6034.0,6630.0,663.0,1238.0,646.0,10117.0,2923.0,46.5
48269,TX,"King, TX",86359,82589,91930,30,30,13.51,13.51,263.0,139.0,124.0,13.0,36.0,20.0,194.0,48.0,42.1
40105,OK,"Nowata, OK",40117,42909,46337,2485,966,34.74,13.5,9324.0,4674.0,4650.0,596.0,1046.0,479.0,7203.0,1793.0,42.4
45087,SC,"Union, SC",34503,37527,40821,5974,2625,30.68,13.48,27240.0,12939.0,14301.0,1491.0,2927.0,1350.0,21472.0,5575.0,44.0
26157,MI,"Tuscola, MI",37522,42155,44908,12746,5116,33.55,13.47,53317.0,27005.0,26312.0,2744.0,5367.0,2836.0,42370.0,11081.0,45.0
55019,WI,"Clark, WI",43073,47575,50128,6381,2914,29.44,13.45,34615.0,17597.0,17018.0,2864.0,5155.0,2376.0,24220.0,5737.0,37.0
05103,AR,"Ouachita, AR",39340,42742,46428,5288,2210,32.19,13.45,22648.0,10901.0,11747.0,1266.0,2597.0,1205.0,17580.0,4690.0,43.1
21171,KY,"Monroe, KY",35242,39461,44045,1803,999,24.26,13.44,11336.0,5723.0,5613.0,749.0,1319.0,608.0,8660.0,2125.0,41.8
13197,GA,"Marion, GA",32765,35290,39075,1737,801,29.14,13.44,7503.0,3714.0,3789.0,354.0,826.0,345.0,5978.0,1547.0,45.6
01127,AL,"Walker, AL",41267,43568,47239,14835,5989,33.24,13.42,65345.0,32031.0,33314.0,3979.0,7428.0,3346.0,50592.0,12817.0,42.1
04015,AZ,"Mohave, AZ",35647,38717,41331,62725,21749,38.66,13.41,213261.0,108005.0,105256.0,8911.0,18052.0,8362.0,177936.0,67038.0,53.3
05133,AR,"Sevier, AR",33325,35030,41322,2748,1424,25.88,13.41,15842.0,8041.0,7801.0,1163.0,2376.0,1054.0,11249.0,2295.0,34.9
51021,VA,"Bland, VA",37470,39734,42820,1601,664,32.31,13.4,6272.0,3470.0,2802.0,233.0,462.0,254.0,5323.0,1485.0,47.3
47083,TN,"Houston, TN",34415,36475,39128,1384,778,23.83,13.4,8284.0,4110.0,4174.0,435.0,911.0,438.0,6500.0,1703.0,43.4
48227,TX,"Howard, TX",46684,46964,51007,7938,3314,32.05,13.38,34860.0,19908.0,14952.0,2227.0,3868.0,1725.0,27040.0,4363.0,36.6
40085,OK,"Love, OK",39229,41135,43592,1973,903,29.23,13.38,10144.0,5123.0,5021.0,661.0,1276.0,565.0,7642.0,1871.0,38.8
47061,TN,"Grundy, TN",33628,36609,39349,2098,1262,22.24,13.38,13533.0,6784.0,6749.0,753.0,1425.0,721.0,10634.0,2773.0,43.1
37169,NC,"Stokes, NC",39689,42290,46159,10496,4503,31.15,13.37,44528.0,21916.0,22612.0,2012.0,4207.0,2080.0,36229.0,9762.0,47.4
13229,GA,"Pierce, GA",36776,39454,41882,3578,1739,27.48,13.36,19713.0,9878.0,9835.0,1278.0,2433.0,1192.0,14810.0,3307.0,39.5
21075,KY,"Fulton, KY",32318,35844,41650,1250,585,28.53,13.35,6513.0,3306.0,3207.0,359.0,731.0,306.0,5117.0,1345.0,41.2
05149,AR,"Yell, AR",34694,35573,41750,3707,1944,25.44,13.34,20260.0,10263.0,9997.0,1221.0,2532.0,1165.0,15342.0,3572.0,40.3
01093,AL,"Marion, AL",33714,36927,40939,7084,2842,33.26,13.34,29334.0,14596.0,14738.0,1563.0,3132.0,1499.0,23140.0,6135.0,43.9
21231,KY,"Wayne, KY",30300,34737,38628,3117,1953,21.28,13.34,19558.0,9764.0,9794.0,1092.0,2037.0,963.0,15466.0,4171.0,44.1
17047,IL,"Edwards, IL",41882,46220,51628,2018,604,44.54,13.33,6244.0,3064.0,3180.0,390.0,712.0,351.0,4791.0,1345.0,43.7
48103,TX,"Crane, TX",54198,49986,54119,769,380,26.93,13.31,4676.0,2383.0,2293.0,329.0,712.0,329.0,3306.0,573.0,33.6
48241,TX,"Jasper, TX",44267,46809,49475,6532,3241,26.83,13.31,32980.0,16436.0,16544.0,1919.0,4012.0,1879.0,25170.0,6625.0,41.8
37075,NC,"Graham, NC",37164,39698,43178,2121,819,34.43,13.29,8030.0,4065.0,3965.0,373.0,782.0,419.0,6456.0,1931.0,46.4
51183,VA,"Sussex, VA",32146,35242,39243,2194,1102,26.47,13.29,10838.0,6286.0,4552.0,444.0,903.0,389.0,9102.0,2024.0,41.2
35011,NM,"De Baca, NM",48600,54946,56384,387,125,41.13,13.28,1697.0,862.0,835.0,62.0,203.0,87.0,1345.0,499.0,49.9
01133,AL,"Winston, AL",35599,38472,41700,4548,2282,26.46,13.28,23540.0,11674.0,11866.0,1246.0,2377.0,1162.0,18755.0,5142.0,45.5
01009,AL,"Blount, AL",36542,38351,42634,13725,5276,34.47,13.25,59130.0,29388.0,29742.0,3495.0,6934.0,3280.0,45421.0,10921.0,41.0
02290,AK,"Yukon-Koyukuk Census Area, AK",56750,58903,63452,1110,450,32.67,13.24,5345.0,2868.0,2477.0,391.0,800.0,277.0,3877.0,861.0,36.8
